00TI               20251126                                                                                   
0601TIA0N       20260101008560100000005000 0000000000003130   
0601TIA0N       20260101008565100000005000 0000000000003130   
0601TIA0N       20260101008570100000005000 0000000000003130   
0601TIA0N       20260101008575100000005000 0000000000003130   
0601TIA0N       20260101008580100000005000 0000000000003130   
0601TIA0N       20260101008585100000005000 0000000000003130   
0601TIA0N       20260101008590100000005000 0000000000003130   
0601TIA0N       20260101008595100000005000 0000000000003130   
0601TIA0N       20260101008600100000005000 0000000000003130   
0601TIA0N       20260101008605100000005000 0000000000003130   
0601TIA0N       20260101008610100000005000 0000000000003130   
0601TIA0N       20260101008615100000005000 0000000000003130   
0601TIA0N       20260101008620100000005000 0000000000003130   
0601TIA0N       20260101008625100000005000 0000000000003130   
0601TIA0N       20260101008630100000005000 0000000000003130   
0601TIA0N       20260101008635100000005000 0000000000003130   
0601TIA0N       20260101008640100000005000 0000000000003130   
0601TIA0N       20260101008645100000005000 0000000000003130   
0601TIA0N       20260101008650100000005000 0000000000003130   
0601TIA0N       20260101008655100000005000 0000000000003130   
0601TIA0N       20260101008660100000005000 0000000000003130   
0601TIA0N       20260101008665100000005000 0000000000003130   
0601TIA0N       20260101008670100000005000 0000000000003130   
0601TIA0N       20260101008675100000005000 0000000000003130   
0601TIA0N       20260101008680100000005000 0000000000003130   
0601TIA0N       20260101008685100000005000 0000000000003130   
0601TIA0N       20260101008690100000005000 0000000000003130   
0601TIA0N       20260101008695100000005000 0000000000003130   
0601TIA0N       20260101008700100000005000 0000000000003130   
0601TIA0N       20260101008705100000005000 0000000000003130   
0601TIA0N       20260101008710100000005000 0000000000003130   
0601TIA0N       20260101008715100000005000 0000000000003130   
0601TIA0N       20260101008720100000005000 0000000000003130   
0601TIA0N       20260101008725100000005000 0000000000003130   
0601TIA0N       20260101008730100000005000 0000000000003140   
0601TIA0N       20260101008735100000005000 0000000000003140   
0601TIA0N       20260101008740100000005000 0000000000003140   
0601TIA0N       20260101008745100000005000 0000000000003140   
0601TIA0N       20260101008750100000005000 0000000000003140   
0601TIA0N       20260101008755100000005000 0000000000003140   
0601TIA0N       20260101008760100000005000 0000000000003140   
0601TIA0N       20260101008765100000005000 0000000000003140   
0601TIA0N       20260101008770100000005000 0000000000003140   
0601TIA0N       20260101008775100000005000 0000000000003140   
0601TIA0N       20260101008780100000005000 0000000000003140   
0601TIA0N       20260101008785100000005000 0000000000003140   
0601TIA0N       20260101008790100000005000 0000000000003140   
0601TIA0N       20260101008795100000005000 0000000000003140   
0601TIA0N       20260101008800100000005000 0000000000003140   
0601TIA0N       20260101008805100000005000 0000000000003140   
0601TIA0N       20260101008810100000005000 0000000000003140   
0601TIA0N       20260101008815100000005000 0000000000003140   
0601TIA0N       20260101008820100000005000 0000000000003140   
0601TIA0N       20260101008825100000005000 0000000000003140   
0601TIA0N       20260101008830100000005000 0000000000003140   
0601TIA0N       20260101008835100000005000 0000000000003140   
0601TIA0N       20260101008840100000005000 0000000000003140   
0601TIA0N       20260101008845100000005000 0000000000003140   
0601TIA0N       20260101008850100000005000 0000000000003140   
0601TIA0N       20260101008855100000005000 0000000000003140   
0601TIA0N       20260101008860100000005000 0000000000003140   
0601TIA0N       20260101008865100000005000 0000000000003140   
0601TIA0N       20260101008870100000005000 0000000000003140   
0601TIA0N       20260101008875100000005000 0000000000003140   
0601TIA0N       20260101008880100000005000 0000000000003140   
0601TIA0N       20260101008885100000005000 0000000000003140   
0601TIA0N       20260101008890100000005000 0000000000003140   
0601TIA0N       20260101008895100000005000 0000000000003140   
0601TIA0N       20260101008900100000005000 0000000000003140   
0601TIA0N       20260101008905100000005000 0000000000003140   
0601TIA0N       20260101008910100000005000 0000000000003140   
0601TIA0N       20260101008915100000005000 0000000000003140   
0601TIA0N       20260101008920100000005000 0000000000003140   
0601TIA0N       20260101008925100000005000 0000000000003140   
0601TIA0N       20260101008930100000005000 0000000000003140   
0601TIA0N       20260101008935100000005000 0000000000003140   
0601TIA0N       20260101008940100000005000 0000000000003140   
0601TIA0N       20260101008945100000005000 0000000000003140   
0601TIA0N       20260101008950100000005000 0000000000003140   
0601TIA0N       20260101008955100000005000 0000000000003140   
0601TIA0N       20260101008960100000005000 0000000000003140   
0601TIA0N       20260101008965100000005000 0000000000003140   
0601TIA0N       20260101008970100000005000 0000000000003140   
0601TIA0N       20260101008975100000005000 0000000000003140   
0601TIA0N       20260101008980100000005000 0000000000003140   
0601TIA0N       20260101008985100000005000 0000000000003140   
0601TIA0N       20260101008990100000005000 0000000000003140   
0601TIA0N       20260101008995100000005000 0000000000003140   
0601TIA0N       20260101009000100000005000 0000000000003140   
0601TIA0N       20260101009005100000005000 0000000000003140   
0601TIA0N       20260101009010100000005000 0000000000003140   
0601TIA0N       20260101009015100000005000 0000000000003140   
0601TIA0N       20260101009020100000005000 0000000000003140   
0601TIA0N       20260101009025100000005000 0000000000003140   
0601TIA0N       20260101009030100000005000 0000000000003140   
0601TIA0N       20260101009035100000005000 0000000000003140   
0601TIA0N       20260101009040100000005000 0000000000003140   
0601TIA0N       20260101009045100000005000 0000000000003140   
0601TIA0N       20260101009050100000005000 0000000000003140   
0601TIA0N       20260101009055100000005000 0000000000003140   
0601TIA0N       20260101009060100000005000 0000000000003140   
0601TIA0N       20260101009065100000005000 0000000000003140   
0601TIA0N       20260101009070100000005000 0000000000003140   
0601TIA0N       20260101009075100000005000 0000000000003140   
0601TIA0N       20260101009080100000005000 0000000000003140   
0601TIA0N       20260101009085100000005000 0000000000003140   
0601TIA0N       20260101009090100000005000 0000000000003150   
0601TIA0N       20260101009095100000005000 0000000000003150   
0601TIA0N       20260101009100100000005000 0000000000003150   
0601TIA0N       20260101009105100000005000 0000000000003150   
0601TIA0N       20260101009110100000005000 0000000000003150   
0601TIA0N       20260101009115100000005000 0000000000003150   
0601TIA0N       20260101009120100000005000 0000000000003150   
0601TIA0N       20260101009125100000005000 0000000000003150   
0601TIA0N       20260101009130100000005000 0000000000003150   
0601TIA0N       20260101009135100000005000 0000000000003150   
0601TIA0N       20260101009140100000005000 0000000000003150   
0601TIA0N       20260101009145100000005000 0000000000003150   
0601TIA0N       20260101009150100000005000 0000000000003150   
0601TIA0N       20260101009155100000005000 0000000000003150   
0601TIA0N       20260101009160100000005000 0000000000003150   
0601TIA0N       20260101009165100000005000 0000000000003150   
0601TIA0N       20260101009170100000005000 0000000000003150   
0601TIA0N       20260101009175100000005000 0000000000003150   
0601TIA0N       20260101009180100000005000 0000000000003150   
0601TIA0N       20260101009185100000005000 0000000000003150   
0601TIA0N       20260101009190100000005000 0000000000003150   
0601TIA0N       20260101009195100000005000 0000000000003150   
0601TIA0N       20260101009200100000005000 0000000000003150   
0601TIA0N       20260101009205100000005000 0000000000003150   
0601TIA0N       20260101009210100000005000 0000000000003150   
0601TIA0N       20260101009215100000005000 0000000000003150   
0601TIA0N       20260101009220100000005000 0000000000003150   
0601TIA0N       20260101009225100000005000 0000000000003150   
0601TIA0N       20260101009230100000005000 0000000000003150   
0601TIA0N       20260101009235100000005000 0000000000003150   
0601TIA0N       20260101009240100000005000 0000000000003150   
0601TIA0N       20260101009245100000005000 0000000000003150   
0601TIA0N       20260101009250100000005000 0000000000003150   
0601TIA0N       20260101009255100000005000 0000000000003150   
0601TIA0N       20260101009260100000005000 0000000000003150   
0601TIA0N       20260101009265100000005000 0000000000003150   
0601TIA0N       20260101009270100000005000 0000000000003150   
0601TIA0N       20260101009275100000005000 0000000000003150   
0601TIA0N       20260101009280100000005000 0000000000003150   
0601TIA0N       20260101009285100000005000 0000000000003150   
0601TIA0N       20260101009290100000005000 0000000000003150   
0601TIA0N       20260101009295100000005000 0000000000003150   
0601TIA0N       20260101009300100000005000 0000000000003150   
0601TIA0N       20260101009305100000005000 0000000000003150   
0601TIA0N       20260101009310100000005000 0000000000003150   
0601TIA0N       20260101009315100000005000 0000000000003150   
0601TIA0N       20260101009320100000005000 0000000000003150   
0601TIA0N       20260101009325100000005000 0000000000003150   
0601TIA0N       20260101009330100000005000 0000000000003150   
0601TIA0N       20260101009335100000005000 0000000000003150   
0601TIA0N       20260101009340100000005000 0000000000003150   
0601TIA0N       20260101009345100000005000 0000000000003150   
0601TIA0N       20260101009350100000005000 0000000000003150   
0601TIA0N       20260101009355100000005000 0000000000003150   
0601TIA0N       20260101009360100000005000 0000000000003150   
0601TIA0N       20260101009365100000005000 0000000000003150   
0601TIA0N       20260101009370100000005000 0000000000003150   
0601TIA0N       20260101009375100000005000 0000000000003150   
0601TIA0N       20260101009380100000005000 0000000000003150   
0601TIA0N       20260101009385100000005000 0000000000003150   
0601TIA0N       20260101009390100000005000 0000000000003150   
0601TIA0N       20260101009395100000005000 0000000000003150   
0601TIA0N       20260101009400100000005000 0000000000003150   
0601TIA0N       20260101009405100000005000 0000000000003150   
0601TIA0N       20260101009410100000005000 0000000000003150   
0601TIA0N       20260101009415100000005000 0000000000003150   
0601TIA0N       20260101009420100000005000 0000000000003150   
0601TIA0N       20260101009425100000005000 0000000000003150   
0601TIA0N       20260101009430100000005000 0000000000003150   
0601TIA0N       20260101009435100000005000 0000000000003150   
0601TIA0N       20260101009440100000005000 0000000000003150   
0601TIA0N       20260101009445100000005000 0000000000003150   
