00TI               20231221                                                                                   
0601TIB4N       20240101002370100000005000 0400000000001630   
0601TIB4N       20240101002375100000005000 0400000000001640   
0601TIB4N       20240101002380100000005000 0400000000001640   
0601TIB4N       20240101002385100000005000 0400000000001640   
0601TIB4N       20240101002390100000005000 0400000000001650   
0601TIB4N       20240101002395100000005000 0400000000001650   
0601TIB4N       20240101002400100000005000 0400000000001650   
0601TIB4N       20240101002405100000005000 0400000000001660   
0601TIB4N       20240101002410100000005000 0400000000001660   
0601TIB4N       20240101002415100000005000 0400000000001670   
0601TIB4N       20240101002420100000005000 0400000000001670   
0601TIB4N       20240101002425100000005000 0400000000001670   
0601TIB4N       20240101002430100000005000 0400000000001680   
0601TIB4N       20240101002435100000005000 0400000000001680   
0601TIB4N       20240101002440100000005000 0400000000001680   
0601TIB4N       20240101002445100000005000 0400000000001690   
0601TIB4N       20240101002450100000005000 0400000000001690   
0601TIB4N       20240101002455100000005000 0400000000001690   
0601TIB4N       20240101002460100000005000 0400000000001700   
0601TIB4N       20240101002465100000005000 0400000000001700   
0601TIB4N       20240101002470100000005000 0400000000001700   
0601TIB4N       20240101002475100000005000 0400000000001710   
0601TIB4N       20240101002480100000005000 0400000000001710   
0601TIB4N       20240101002485100000005000 0400000000001710   
0601TIB4N       20240101002490100000005000 0400000000001710   
0601TIB4N       20240101002495100000005000 0400000000001720   
0601TIB4N       20240101002500100000005000 0400000000001720   
0601TIB4N       20240101002505100000005000 0400000000001720   
0601TIB4N       20240101002510100000005000 0400000000001730   
0601TIB4N       20240101002515100000005000 0400000000001730   
0601TIB4N       20240101002520100000005000 0400000000001730   
0601TIB4N       20240101002525100000005000 0400000000001740   
0601TIB4N       20240101002530100000005000 0400000000001740   
0601TIB4N       20240101002535100000005000 0400000000001740   
0601TIB4N       20240101002540100000005000 0400000000001750   
0601TIB4N       20240101002545100000005000 0400000000001750   
0601TIB4N       20240101002550100000005000 0400000000001750   
0601TIB4N       20240101002555100000005000 0400000000001760   
0601TIB4N       20240101002560100000005000 0400000000001760   
0601TIB4N       20240101002565100000005000 0400000000001760   
0601TIB4N       20240101002570100000005000 0400000000001770   
0601TIB4N       20240101002575100000005000 0400000000001770   
0601TIB4N       20240101002580100000005000 0400000000001770   
0601TIB4N       20240101002585100000005000 0400000000001780   
0601TIB4N       20240101002590100000005000 0400000000001780   
0601TIB4N       20240101002595100000005000 0400000000001780   
0601TIB4N       20240101002600100000005000 0400000000001780   
0601TIB4N       20240101002605100000005000 0400000000001790   
0601TIB4N       20240101002610100000005000 0400000000001790   
0601TIB4N       20240101002615100000005000 0400000000001790   
0601TIB4N       20240101002620100000005000 0400000000001800   
0601TIB4N       20240101002625100000005000 0400000000001800   
0601TIB4N       20240101002630100000005000 0400000000001800   
0601TIB4N       20240101002635100000005000 0400000000001810   
0601TIB4N       20240101002640100000005000 0400000000001810   
0601TIB4N       20240101002645100000005000 0400000000001810   
0601TIB4N       20240101002650100000005000 0400000000001820   
0601TIB4N       20240101002655100000005000 0400000000001820   
0601TIB4N       20240101002660100000005000 0400000000001820   
0601TIB4N       20240101002665100000005000 0400000000001820   
0601TIB4N       20240101002670100000005000 0400000000001830   
0601TIB4N       20240101002675100000005000 0400000000001830   
0601TIB4N       20240101002680100000005000 0400000000001830   
0601TIB4N       20240101002685100000005000 0400000000001840   
0601TIB4N       20240101002690100000005000 0400000000001840   
0601TIB4N       20240101002695100000005000 0400000000001840   
0601TIB4N       20240101002700100000005000 0400000000001840   
0601TIB4N       20240101002705100000005000 0400000000001850   
0601TIB4N       20240101002710100000005000 0400000000001850   
0601TIB4N       20240101002715100000005000 0400000000001850   
0601TIB4N       20240101002720100000005000 0400000000001860   
0601TIB4N       20240101002725100000005000 0400000000001860   
0601TIB4N       20240101002730100000005000 0400000000001860   
0601TIB4N       20240101002735100000005000 0400000000001860   
0601TIB4N       20240101002740100000005000 0400000000001870   
0601TIB4N       20240101002745100000005000 0400000000001870   
0601TIB4N       20240101002750100000005000 0400000000001870   
0601TIB4N       20240101002755100000005000 0400000000001880   
0601TIB4N       20240101002760100000005000 0400000000001880   
0601TIB4N       20240101002765100000005000 0400000000001880   
0601TIB4N       20240101002770100000005000 0400000000001880   
0601TIB4N       20240101002775100000005000 0400000000001890   
0601TIB4N       20240101002780100000005000 0400000000001890   
0601TIB4N       20240101002785100000005000 0400000000001890   
0601TIB4N       20240101002790100000005000 0400000000001900   
0601TIB4N       20240101002795100000005000 0400000000001900   
0601TIB4N       20240101002800100000005000 0400000000001900   
0601TIB4N       20240101002805100000005000 0400000000001900   
0601TIB4N       20240101002810100000005000 0400000000001910   
0601TIB4N       20240101002815100000005000 0400000000001910   
0601TIB4N       20240101002820100000005000 0400000000001910   
0601TIB4N       20240101002825100000005000 0400000000001920   
0601TIB4N       20240101002830100000005000 0400000000001920   
0601TIB4N       20240101002835100000005000 0400000000001920   
0601TIB4N       20240101002840100000005000 0400000000001920   
0601TIB4N       20240101002845100000005000 0400000000001930   
0601TIB4N       20240101002850100000005000 0400000000001930   
0601TIB4N       20240101002855100000005000 0400000000001930   
0601TIB4N       20240101002860100000005000 0400000000001930   
0601TIB4N       20240101002865100000005000 0400000000001940   
0601TIB4N       20240101002870100000005000 0400000000001940   
0601TIB4N       20240101002875100000005000 0400000000001940   
0601TIB4N       20240101002880100000005000 0400000000001940   
0601TIB4N       20240101002885100000005000 0400000000001950   
0601TIB4N       20240101002890100000005000 0400000000001950   
0601TIB4N       20240101002895100000005000 0400000000001950   
0601TIB4N       20240101002900100000005000 0400000000001950   
0601TIB4N       20240101002905100000005000 0400000000001960   
0601TIB4N       20240101002910100000005000 0400000000001960   
0601TIB4N       20240101002915100000005000 0400000000001960   
0601TIB4N       20240101002920100000005000 0400000000001960   
0601TIB4N       20240101002925100000005000 0400000000001970   
0601TIB4N       20240101002930100000005000 0400000000001970   
0601TIB4N       20240101002935100000005000 0400000000001970   
0601TIB4N       20240101002940100000005000 0400000000001970   
0601TIB4N       20240101002945100000005000 0400000000001980   
0601TIB4N       20240101002950100000005000 0400000000001980   
0601TIB4N       20240101002955100000005000 0400000000001980   
0601TIB4N       20240101002960100000005000 0400000000001980   
0601TIB4N       20240101002965100000005000 0400000000001990   
0601TIB4N       20240101002970100000005000 0400000000001990   
0601TIB4N       20240101002975100000005000 0400000000001990   
0601TIB4N       20240101002980100000005000 0400000000001990   
0601TIB4N       20240101002985100000005000 0400000000002000   
0601TIB4N       20240101002990100000005000 0400000000002000   
0601TIB4N       20240101002995100000005000 0400000000002000   
0601TIB4N       20240101003000100000005000 0400000000002000   
0601TIB4N       20240101003005100000005000 0400000000002010   
0601TIB4N       20240101003010100000005000 0400000000002010   
0601TIB4N       20240101003015100000005000 0400000000002010   
0601TIB4N       20240101003020100000005000 0400000000002010   
0601TIB4N       20240101003025100000005000 0400000000002020   
0601TIB4N       20240101003030100000005000 0400000000002020   
0601TIB4N       20240101003035100000005000 0400000000002020   
0601TIB4N       20240101003040100000005000 0400000000002020   
0601TIB4N       20240101003045100000005000 0400000000002030   
0601TIB4N       20240101003050100000005000 0400000000002030   
0601TIB4N       20240101003055100000005000 0400000000002030   
0601TIB4N       20240101003060100000005000 0400000000002030   
0601TIB4N       20240101003065100000005000 0400000000002030   
0601TIB4N       20240101003070100000005000 0400000000002040   
0601TIB4N       20240101003075100000005000 0400000000002040   
0601TIB4N       20240101003080100000005000 0400000000002040   
0601TIB4N       20240101003085100000005000 0400000000002040   
0601TIB4N       20240101003090100000005000 0400000000002050   
0601TIB4N       20240101003095100000005000 0400000000002050   
0601TIB4N       20240101003100100000005000 0400000000002050   
0601TIB4N       20240101003105100000005000 0400000000002050   
0601TIB4N       20240101003110100000005000 0400000000002050   
0601TIB4N       20240101003115100000005000 0400000000002060   
0601TIB4N       20240101003120100000005000 0400000000002060   
0601TIB4N       20240101003125100000005000 0400000000002060   
0601TIB4N       20240101003130100000005000 0400000000002060   
0601TIB4N       20240101003135100000005000 0400000000002070   
0601TIB4N       20240101003140100000005000 0400000000002070   
0601TIB4N       20240101003145100000005000 0400000000002070   
0601TIB4N       20240101003150100000005000 0400000000002070   
0601TIB4N       20240101003155100000005000 0400000000002070   
0601TIB4N       20240101003160100000005000 0400000000002080   
0601TIB4N       20240101003165100000005000 0400000000002080   
0601TIB4N       20240101003170100000005000 0400000000002080   
0601TIB4N       20240101003175100000005000 0400000000002080   
0601TIB4N       20240101003180100000005000 0400000000002090   
0601TIB4N       20240101003185100000005000 0400000000002090   
0601TIB4N       20240101003190100000005000 0400000000002090   
0601TIB4N       20240101003195100000005000 0400000000002090   
0601TIB4N       20240101003200100000005000 0400000000002090   
0601TIB4N       20240101003205100000005000 0400000000002100   
0601TIB4N       20240101003210100000005000 0400000000002100   
0601TIB4N       20240101003215100000005000 0400000000002100   
0601TIB4N       20240101003220100000005000 0400000000002100   
0601TIB4N       20240101003225100000005000 0400000000002100   
0601TIB4N       20240101003230100000005000 0400000000002110   
0601TIB4N       20240101003235100000005000 0400000000002110   
0601TIB4N       20240101003240100000005000 0400000000002110   
0601TIB4N       20240101003245100000005000 0400000000002110   
0601TIB4N       20240101003250100000005000 0400000000002110   
0601TIB4N       20240101003255100000005000 0400000000002120   
